noun,count,source
신학교,3,human
무턱,3,human
대승,3,human
첩보,3,human
총칭,3,human
박학,3,human
혈류,3,human
엽기,3,human
히말라야,3,human
이학,3,human
항성년,3,human
굴착,3,human
칼데론,3,human
당내,3,human
혼선,3,human
진공상태,3,human
무혐의,3,human
재인,3,human
지휘자,3,human
인신매매,3,human
명중,3,human
예단,3,human
심증,3,human
부메랑,3,human
폐쇄형,3,human
구치소,3,human
암소,3,human
대량멸종,3,human
해석학,3,human
자침,3,human
김봉팔,3,human
해진,3,human
진화생물학,3,human
금단,3,human
헤모글로빈,3,human
완만,3,human
대뇌피질,3,human
콜레스테롤,3,human
역산,3,human
유기화학,3,human
학명,3,human
인터,3,human
경제성,3,human
암초,3,human
대법,3,human
형사법,3,human
대지면적,3,human
장물죄,3,human
백성은,3,human
시저,3,human
순현재가치,3,human
미터법,3,human
축구공,3,human
마개,3,human
빈혈,3,human
떫은맛,3,human
별난,3,human
질질,3,human
전화번호부,3,human
결백,3,human
안전띠,3,human
주원장,3,human
오도,3,human
갈비뼈,3,human
담화,3,human
와우,3,human
뱅크스,3,human
리본,3,human
불가피,3,human
낚는다,3,human
치도,3,human
정행,3,human
피켓,3,human
이성은,3,human
아이콘,3,human
리츠,3,human
사무장,3,human
불가변력,3,human
충동조절장애,3,human
초연,3,human
공화당,3,human
마르스,3,human
무선통신,3,human
컨슈머,3,human
연가,3,human
증명책임,3,human
여자친구,3,human
유준,3,human
결하,3,human
임금님,3,human
수임료,3,human
배임,3,human
뿜어,3,human
사유재산,3,human
식용,3,human
것입,3,human
코엑스,3,human
순교,3,human
잠복,3,human
하이에나,3,human
유황,3,human
이중결합,3,human
허시,3,human
경하,3,human
자연환경,3,human
레터,3,human
저술가,3,human
특칙,3,human
신혼집,3,human
미취,3,human
위임입법,3,human
사형선고,3,human
십계명,3,human
진실성,3,human
화염,3,human
직립,3,human
샤가프,3,human
원핵생물,3,human
무극,3,human
텔레파시,3,human
거소,3,human
납골,3,human
동수,3,human
총살,3,human
미행,3,human
식염,3,human
낙제,3,human
파라오,3,human
막말,3,human
남미,3,human
서린,3,human
훈도,3,human
풍년,3,human
아우구스투스,3,human
포상,3,human
기축통화,3,human
나야,3,human
화살표,3,human
아틀란티스,3,human
판매원,3,human
녹음테이프,3,human
과테말라,3,human
애애,3,human
임제,3,human
상충,3,human
공구,3,human
모호,3,human
활엽수,3,human
왕관,3,human
옌스,3,human
파인먼,3,human
전과자,3,human
미란다,3,human
맏아들,3,human
여생,3,human
대필,3,human
초소,3,human
군무원,3,human
교정청,3,human
동종요법,3,human
오브,3,human
에스케이텔레콤,3,human
노스트라다무스,3,human
건전지,3,human
호박,3,human
초점거리,3,human
병리학,3,human
아랑곳,3,human
릭스,3,human
사탕수수,3,human
귀화,3,human
입영,3,human
학식,3,human
찰리,3,human
염원,3,human
꽃가루,3,human
보도로,3,human
상반신,3,human
파닉스,3,human
동창회,3,human
성가,3,human
습관화,3,human
손해배상청구권,3,human
이유제시,3,human
모름지기,3,human
집정관,3,human
창조력,3,human
페니실린,3,human
마나,3,human
송어,3,human
유성생식,3,human
우즈,3,human
나로호,3,human
게르,3,human
균류,3,human
라드,3,human
뉴멕시코,3,human
블럭,3,human
경은,3,human
허상,3,human
카를로,3,human
항우울제,3,human
인쇄물,3,human
경부,3,human
사무라이,3,human
칸데,3,human
에라토스테네스,3,human
미켈란젤로,3,human
폐어,3,human
탈수,3,human
램프,3,human
선싱,3,human
리만,3,human
민사법,3,human
휴직,3,human
클레,3,human
다이렉트,3,human
밑거름,3,human
책보,3,human
코사인,3,human
클라우지우스,3,human
쇄파,3,human
국학,3,human
에리스,3,human
헤켈,3,human
하프,3,human
잘해야,3,human
궁합,3,human
언도,3,human
접대,3,human
뭄바이,3,human
규칙제정권,3,human
대위변제,3,human
대기실,3,human
츠비,3,human
이삭,3,human
헤르츠스프룽,3,human
임해,3,human
베제,3,human
정주,3,human
저항권,3,human
어드벤처,3,human
쥐엠,3,human
이용권,3,human
합중국,3,human
다수결,3,human
큐폴라,3,human
여행지,3,human
패인,3,human
셔틀,3,human
아무개,3,human
내겐,3,human
생활환경,3,human
포르노,3,human
귀인,3,human
배심,3,human
포세이돈,3,human
실물,3,human
히피,3,human
캄머러,3,human
톰보,3,human
황실,3,human
외르스테드,3,human
뇌파,3,human
업데이트,3,human
한밤중,3,human
제헌국회,3,human
겸손,3,human
알버트,3,human
코스텔,3,human
리베이트,3,human
반중력,3,human
점화,3,human
터빈,3,human
더듬이,3,human
베르톨레,3,human
세로토닌,3,human
어선,3,human
뷔퐁,3,human
구들,3,human
프라운호퍼,3,human
세계사,3,human
몽고,3,human
구일,3,human
보호국,3,human
피선거권,3,human
여종,3,human
디트로이트,3,human
셔츠,3,human
아퀴나스,3,human
법철학,3,human
쿠폰,3,human
소일,3,human
정성은,3,human
패닉,3,human
자처,3,human
도이칠란트,3,human
대한제국,3,human
타마,3,human
화음,3,human
교신,3,human
주교,3,human
적임,3,human
티안,3,human
기계론,3,human
콘덴서,3,human
인간광우병,3,human
전성기,3,human
오컴,3,human
가속운동,3,human
앞면,3,human
시간여행,3,human
소지품,3,human
농가,3,human
비사,3,human
이재용,3,human
폭포,3,human
무제,3,human
소장품,3,human
어치,3,human
로베스피에르,3,human
에른스트,3,human
부속품,3,human
왕왕,3,human
글러브,3,human
글래스,3,human
휘하,3,human
뒷발,3,human
시아,3,human
해동,3,human
약진,3,human
병리학자,3,human
지식경제부,3,human
회합,3,human
병렬,3,human
전속,3,human
뒷담화,3,human
고대로,3,human
중력자,3,human
반발력,3,human
내비,3,human
알알,3,human
업도,3,human
지물,3,human
코로나바이러스,3,human
폭발력,3,human
금물,3,human
개정판,3,human
강행,3,human
황무지,3,human
손목,3,human
도시재생,3,human
갑상선,3,human
격식,3,human
구심력,3,human
일개,3,human
내셔널,3,human
전자악기,3,human
중입자,3,human
라그랑주,3,human
에펠탑,3,human
와이티엔,3,human
분사,3,human
다락방,3,human
유부,3,human
급부행정,3,human
엘리엇,3,human
여비,3,human
배낭,3,human
수의계약,3,human
맞벌이,3,human
무과실책임,3,human
박씨,3,human
세입,3,human
운전면허증,3,human
범칙,3,human
테라노바,3,human
체자레,3,human
민지,3,human
살육,3,human
거문고,3,human
엠엘,3,human
쥬제뻬,3,human
수녀,3,human
골재,3,human
인도인,3,human
디씨,3,human
튕기,3,human
대기층,3,human
현격히,3,human
패키지,3,human
킬로,3,human
근사치,3,human
정수기,3,human
이국,3,human
슈바르츠,3,human
관능,3,human
술법,3,human
성지,3,human
제이다,3,human
빈자,3,human
아틀라스,3,human
베커,3,human
윤일,3,human
해골,3,human
달린다,3,human
통풍,3,human
거푸집,3,human
시찰,3,human
세인,3,human
바사,3,human
독촉,3,human
크라운,3,human
레오네,3,human
니트로글리세린,3,human
찰나,3,human
일산화탄소,3,human
극초단파,3,human
횃불,3,human
정착민,3,human
란다우,3,human
친필,3,human
앨리스,3,human
궐위,3,human
직권남용,3,human
정승,3,human
파운드리,3,human
청혼,3,human
하하,3,human
지번,3,human
검체,3,human
차서,3,human
돈벌이,3,human
프로필,3,human
풍력,3,human
은신,3,human
랜들,3,human
수레바퀴,3,human
직함,3,human
에임스,3,human
사후세계,3,human
머슴,3,human
원외,3,human
도덕률,3,human
쌍무계약,3,human
녹음기,3,human
건포도,3,human
선덕여왕,3,human
궁궐,3,human
싹트기,3,human
싱글,3,human
소비대차,3,human
차려,3,human
모서리,3,human
복명,3,human
호건,3,human
방임,3,human
잉여가치,3,human
더닝,3,human
뺑소니,3,human
홍역,3,human
헌납,3,human
귀납,3,human
췌장암,3,human
공모전,3,human
기념품,3,human
주니,3,human
금서,3,human
굴절률,3,human
문중,3,human
지남,3,human
용변,3,human
분묘기지권,3,human
본적,3,human
송수,3,human
마젤란은하,3,human
아레니우스,3,human
자모,3,human
발광,3,human
치한,3,human
보건사회부,3,human
가짐,3,human
성범죄,3,human
지도사,3,human
래지,3,human
장주,3,human
가치주,3,human
부산광역시,3,human
의료행위,3,human
구류,3,human
중종,3,human
화학요법,3,human
기생충,3,human
종합대학,3,human
푸주,3,human
정역,3,human
앙부일구,3,human
마블,3,human
치경,3,human
성운설,3,human
제곱킬로미터,3,human
티코,3,human
기획사,3,human
비엘,3,human
양조장,3,human
초음파,3,human
증자,3,human
종적,3,human
할리,3,human
보강증거,3,human
스탠,3,human
조석력,3,human
원사,3,human
마우,3,human
경계층,3,human
카시오페이아,3,human
그믐,3,human
본관,3,human
상서,3,human
필라델피아,3,human
관사,3,human
특허법,3,human
사나이,3,human
트레이닝,3,human
사법연수원,3,human
마르셀,3,human
프로야구,3,human
하방,3,human
아스트로,3,human
알바,3,human
방적기,3,human
후드,3,human
드레스,3,human
현령,3,human
예배,3,human
플래그,3,human
꽁무니,3,human
군국,3,human
정숙,3,human
회지,3,human
태형,3,human
에마,3,human
상보성,3,human
셔틀버스,3,human
승패,3,human
톈안먼,3,human
브로드웨이,3,human
군청,3,human
복음,3,human
거버넌스,3,human
행정재산,3,human
도로로,3,human
등재,3,human
국가행정,3,human
모더니즘,3,human
곧잘,3,human
자못,3,human
명종,3,human
계산서,3,human
크로마뇽인,3,human
하이브리드,3,human
네이티,3,human
향락,3,human
즉석,3,human
부통령,3,human
통섭,3,human
자구행위,3,human
민음사,3,human
디티,3,human
엽록소,3,human
하품,3,human
안티,3,human
페르세우스자리,3,human
마운틴,3,human
국제화,3,human
오사카,3,human
금본위제,3,human
진과,3,human
가스행성,3,human
천칭자리,3,human
수운,3,human
흥미진진,3,human
잔학,3,human
인격권,3,human
금도,3,human
안착,3,human
혈연,3,human
도시철도,3,human
하류,3,human
명수,3,human
계주,3,human
결격,3,human
인적자원,3,human
리허설,3,human
농사일,3,human
자유민주,3,human
진정성립,3,human
노역장,3,human
채권양도,3,human
지배구조,3,human
중과,3,human
진기,3,human
축차,3,human
외벽,3,human
매스켈린,3,human
지형도,3,human
인솔,3,human
기속력,3,human
록스,3,human
춧사,3,human
상대속도,3,human
하나라,3,human
삼한,3,human
경주마,3,human
작별,3,human
전전,3,human
애국자,3,human
소책자,3,human
경국대전,3,human
속대전,3,human
강타,3,human
헛되,3,human
비례대표제,3,human
농산,3,human
권점,3,human
선지,3,human
산악,3,human
제작사,3,human
마케터들,3,human
흑선,3,human
플레스,3,human
꼽는다,3,human
흠뻑,3,human
상대평가,3,human
치하,3,human
전자레인지,3,human
파이프라인,3,human
시아파,3,human
신월,3,human
물리학회,3,human
한미,3,human
근거지,3,human
청색편이,3,human
백야,3,human
버드나무,3,human
일월세차,3,human
팔라스,3,human
행성세차,3,human
펜션,3,human
독선,3,human
탐정,3,human
목축,3,human
입대,3,human
거부권,3,human
현역,3,human
파국,3,human
티아,3,human
인즈,3,human
장터,3,human
검시,3,human
모건스탠리,3,human
슬럼프,3,human
상복,3,human
인포,3,human
로드스틴,3,human
감정노동,3,human
라마,3,human
공시송달,3,human
더라도,3,human
진격,3,human
가세,3,human
공문서,3,human
옛말,3,human
시진핑,3,human
신해년,3,human
등대,3,human
다이어그램,3,human
간섭현상,3,human
머리글,3,human
환인,3,human
초끈이론,3,human
하숙,3,human
순경,3,human
추심,3,human
드니,3,human
교감신경,3,human
전두환,3,human
이승만,3,human
안전교육,3,human
수포,3,human
엉터리,3,human
조스,3,human
일신전속,3,human
동맥,3,human
소송계속,3,human
유한회사,3,human
입목,3,human
파킨슨병,3,human
수영장,3,human
데일,3,human
반품,3,human
점원,3,human
오작교,3,human
울창,3,human
일출,3,human
게으름,3,human
도킹,3,human
분다,3,human
서경대,3,human
프리고진,3,human
본초,3,human
주술,3,human
팔방,3,human
에틸렌,3,human
특사,3,human
워렌,3,human
상률,3,human
독재정,3,human
개천절,3,human
유정,3,human
허페이,3,human
안후이성,3,human
오르트구름,3,human
정상우주론,3,human
용익물권,3,human
신도,3,human
이니셔티브,3,human
관보,3,human
반대신문,3,human
증명력,3,human
개교,3,human
통관,3,human
흠천감,3,human
금속성,3,human
청교도,3,human
노숙,3,human
통천,3,human
홍대용,3,human
측우기,3,human
스펙트럼형,3,human
중력붕괴,3,human
가가린,3,human
티에스,3,human
수감자,3,human
국가안전기획부,3,human
축출,3,human
중추신경계,3,human
피닉스,3,human
거스,3,human
국군,3,human
패스파인더,3,human
감주,3,human
유통업,3,human
제책,3,human
천시원,3,human
슈크먼,3,human
앙드레,3,human
직사각형,3,human
사업인정,3,human
일확천금,3,human
집행력,3,human
장날,3,human
스폰서,3,human
방패,3,human
휘발유,3,human
낙태죄,3,human
귀책사유,3,human
연예기획사,3,human
이탈리아인,3,human
민박,3,human
피어슨,3,human
연어,3,human
처단형,3,human
눈송이,3,human
묘비,3,human
보안처분,3,human
행정가,3,human
더블유맵,3,human
연회,3,human
지자기,3,human
삼위일체,3,human
오경,3,human
병동,3,human
전라북도,3,human
솔선수범,3,human
땅바닥,3,human
이동전화,3,human
절대밝기,3,human
막대자석,3,human
마왕,3,human
쫀쫀,3,human
허블우주망원경,3,human
카리브,3,human
측근,3,human
북극권,3,human
깜박,3,human
재위,3,human
은폐,3,human
문안,3,human
화공,3,human
후생노동성,3,human
측광,3,human
적색왜성,3,human
준면,3,human
에드윈,3,human
균시차,3,human
전문점,3,human
강약,3,human
옥사,3,human
이신,3,human
가쁘,3,human
사단법인,3,human
빗발,3,human
상류사회,3,human
이슬람교도,3,human
성차별,3,human
신의칙,3,human
성사,3,human
바리온,3,human
큐리오시티,3,human
태곳,3,human
왕가,3,human
양자중력,3,human
만토바,3,human
시민운동,3,human
엔비,3,human
헤드,3,human
업무상배임죄,3,human
자동차관리법,3,human
객관성,3,human
준성,3,human
배너,3,human
스위프트,3,human
구루,3,human
글짓기,3,human
겸업,3,human
정보전,3,human
봄철,3,human
폴룩스,3,human
갑자,3,human
누드,3,human
메가파섹,3,human
머리털자리,3,human
희소,3,human
대선,3,human
중공업,3,human
문지,3,human
행성상성운,3,human
상대성원리,3,human
접안렌즈,3,human
달별,3,human
알레고리,3,human
전생,3,human
안후이,3,human
아베노믹스,3,human
쿤트레,3,human
리노,3,human
용도구역,3,human
유품,3,human
델타,3,human
자기효능감,3,human
굴절망원경,3,human
트라우마,3,human
치킨,3,human
플레이아데스,3,human
반구,3,human
개기월식,3,human
동지점,3,human
목판,3,human
도넛,3,human
임시조치,3,human
보편성,3,human
입법재량,3,human
공안,3,human
대역,3,human
